"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","newcreate"
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:54:26,FALSE,NA,"967880492488933376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newtguinea",49,TRUE,FALSE,NA,NA,2018-02-25 21:54:26
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:51:22,FALSE,NA,"967879719239798784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","linda_gottlieb",25,TRUE,FALSE,NA,NA,2018-02-25 21:51:22
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:49:29,FALSE,NA,"967879246097145857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSWPrincess",25,TRUE,FALSE,NA,NA,2018-02-25 21:49:29
"RT @Aviatrixt: @rmayemsinger @kharyp @jmerrill903 Ms. Merrill also teaches at @UT_Dallas. https://t.co/79nzKf4bJL",FALSE,0,NA,2018-02-25 21:46:11,FALSE,NA,"967878416945958912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItzaYeti",1,TRUE,FALSE,NA,NA,2018-02-25 21:46:11
"@Aviatrixt @IrvingISD @IISDFoundation @UT_Dallas Good God. Her employer needs to be notified.",FALSE,9,"Aviatrixt",2018-02-25 21:42:25,FALSE,"967877249771896832","967877467175378944","14852216","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hcalpnkathy",0,FALSE,FALSE,NA,NA,2018-02-25 21:42:25
"@hcalpnkathy @IrvingISD @IISDFoundation She is apparently the K-12 Math Coordinator at @IrvingISD and a senior lecturer at @UT_Dallas.",FALSE,8,"hcalpnkathy",2018-02-25 21:41:33,FALSE,"967876831146889217","967877249771896832","829718923117461504","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",0,FALSE,FALSE,NA,NA,2018-02-25 21:41:33
"@dountzzface @UT_Dallas @AckermanUTD Ouch! What strikes me is how strange it is that an educator would share images… https://t.co/A306fee8PC",FALSE,3,"dountzzface",2018-02-25 21:40:09,TRUE,"967873020009369600","967876899723792385","824479352230383616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",1,FALSE,FALSE,NA,NA,2018-02-25 21:40:09
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:38:22,FALSE,NA,"967876451507650560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jakehsnider",49,TRUE,FALSE,NA,NA,2018-02-25 21:38:22
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:34:17,FALSE,NA,"967875421445541891",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mholt64Mary",25,TRUE,FALSE,NA,NA,2018-02-25 21:34:17
"@rmayemsinger @jmerrill903 @davidhogg111 @IrvingISD She is also an instructor @UT_Dallas @CollinCollege https://t.co/I2rNts1x41",FALSE,3,"rmayemsinger",2018-02-25 21:31:18,FALSE,"967855331891060737","967874673039085569","372563164","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genetic_warrior",1,FALSE,FALSE,NA,NA,2018-02-25 21:31:18
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:30:24,FALSE,NA,"967874443769995264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nninety",49,TRUE,FALSE,NA,NA,2018-02-25 21:30:24
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:29:08,FALSE,NA,"967874125275394048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizallen4321",25,TRUE,FALSE,NA,NA,2018-02-25 21:29:08
"RT @genetic_warrior: .@UT_Dallas @CollinCollege This woman is also an instructor for you. https://t.co/eUXkuJ66WG",FALSE,0,NA,2018-02-25 21:26:29,FALSE,NA,"967873458850934786",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bentelligence",3,TRUE,FALSE,NA,NA,2018-02-25 21:26:29
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:25:25,FALSE,NA,"967873189421477888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KathyAMorelli",49,TRUE,FALSE,NA,NA,2018-02-25 21:25:25
"@Aviatrixt @UT_Dallas @AckermanUTD Praise God they have an adult to speak the truth.",FALSE,1,"Aviatrixt",2018-02-25 21:25:17,FALSE,"967857237413761025","967873157712568322","14852216","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happit1776",0,FALSE,FALSE,NA,NA,2018-02-25 21:25:17
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:24:56,FALSE,NA,"967873070689144837",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IAmJoeTrudeau",25,TRUE,FALSE,NA,NA,2018-02-25 21:24:56
"@Aviatrixt @UT_Dallas @AckermanUTD Wondering if she did the math on how much her horrific tweet is going to cost her?",FALSE,3,"Aviatrixt",2018-02-25 21:24:44,FALSE,"967857237413761025","967873020009369600","14852216","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dountzzface",0,FALSE,FALSE,NA,NA,2018-02-25 21:24:44
"Dear @UT_Dallas Thank God you have a grown-up who is willing to speak the truth our children need to hear. https://t.co/26AAXbaJpf",FALSE,0,NA,2018-02-25 21:24:38,FALSE,NA,"967872993480323074",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","happit1776",0,FALSE,FALSE,NA,NA,2018-02-25 21:24:38
"@mjchamplin @Aviatrixt @loriellle @UT_Dallas @AckermanUTD Absolutely disgusting. I’d raise hell if I were a student there.",FALSE,6,"mjchamplin",2018-02-25 21:24:03,FALSE,"967860516726206464","967872845249265664","11197","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinkleBerry83",0,FALSE,FALSE,NA,NA,2018-02-25 21:24:03
"RT @jcindc2002: @IrvingISD @IISDFoundation @UT_Dallas   Your instructor, Julie Merrill, is harassing Stoneman Douglas shooting survivor Dav…",FALSE,0,NA,2018-02-25 21:23:29,FALSE,NA,"967872704824082433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeKozlowsky",5,TRUE,FALSE,NA,NA,2018-02-25 21:23:29
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:23:18,FALSE,NA,"967872659836035074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mizj626n",49,TRUE,FALSE,NA,NA,2018-02-25 21:23:18
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:22:48,FALSE,NA,"967872533499383809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debilu2",49,TRUE,FALSE,NA,NA,2018-02-25 21:22:48
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:21:57,FALSE,NA,"967872316066680832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","judieyoung",49,TRUE,FALSE,NA,NA,2018-02-25 21:21:57
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:20:14,FALSE,NA,"967871885890539528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TylerBlackwell4",25,TRUE,FALSE,NA,NA,2018-02-25 21:20:14
"@quinncy @jmerrill903 She is also an instructor @UT_Dallas @CollinCollege https://t.co/I2rNts1x41",FALSE,1,"quinncy",2018-02-25 21:20:04,FALSE,"967836326837018625","967871844807266305","19135516","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genetic_warrior",2,FALSE,FALSE,NA,NA,2018-02-25 21:20:04
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:19:35,FALSE,NA,"967871720630640640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dinorah62314",49,TRUE,FALSE,NA,NA,2018-02-25 21:19:35
".@UT_Dallas @CollinCollege This woman is also an instructor for you. https://t.co/eUXkuJ66WG",FALSE,2,NA,2018-02-25 21:18:30,FALSE,NA,"967871450983038978",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genetic_warrior",3,FALSE,FALSE,NA,NA,2018-02-25 21:18:30
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:17:58,FALSE,NA,"967871317306421254",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JmtDiva",25,TRUE,FALSE,NA,NA,2018-02-25 21:17:58
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:17:41,FALSE,NA,"967871245780967426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lockedmith",25,TRUE,FALSE,NA,NA,2018-02-25 21:17:41
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:17:12,FALSE,NA,"967871122581671938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoryCenturion1",25,TRUE,FALSE,NA,NA,2018-02-25 21:17:12
"@genetic_warrior @romanticskeptc @UT_Dallas They will fabricate any lie/conspiracy theory to back their agenda.  Pathetic!",FALSE,1,"genetic_warrior",2018-02-25 21:15:44,FALSE,"967869491576176646","967870752442798080","815691017202659329","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WittyKat914",0,FALSE,FALSE,NA,NA,2018-02-25 21:15:44
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:15:24,FALSE,NA,"967870668959297536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tclary1687",25,TRUE,FALSE,NA,NA,2018-02-25 21:15:24
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:14:52,FALSE,NA,"967870536595529728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WittyKat914",25,TRUE,FALSE,NA,NA,2018-02-25 21:14:52
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:14:28,FALSE,NA,"967870433805598720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ridgemadison",25,TRUE,FALSE,NA,NA,2018-02-25 21:14:28
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:12:19,FALSE,NA,"967869893168201728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadelyneRants",25,TRUE,FALSE,NA,NA,2018-02-25 21:12:19
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:12:06,FALSE,NA,"967869838797492224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Butterflysmilin",25,TRUE,FALSE,NA,NA,2018-02-25 21:12:06
"RT @genetic_warrior: .@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at #StonemanDouglasH…",FALSE,0,NA,2018-02-25 21:11:07,FALSE,NA,"967869592642228226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","romanticskeptc",25,TRUE,FALSE,NA,NA,2018-02-25 21:11:07
".@UT_Dallas and @CollingCollege one of your instructors is accusing a victim of the mass shooting at… https://t.co/ekthib2XPB",FALSE,19,NA,2018-02-25 21:10:43,TRUE,NA,"967869491576176646",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genetic_warrior",25,FALSE,FALSE,NA,NA,2018-02-25 21:10:43
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:08:59,FALSE,NA,"967869053124694019",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android #8</a>","brbernardini",49,TRUE,FALSE,NA,NA,2018-02-25 21:08:59
"@scib0rg @IrvingISD @journeyirving Looks like she is now a lecturer at @UT_Dallas and @collincollege https://t.co/I2rNtsj7Vz",FALSE,0,"scib0rg",2018-02-25 21:08:47,FALSE,"967865299121958912","967869004537774080","91382959","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","genetic_warrior",0,FALSE,FALSE,NA,NA,2018-02-25 21:08:47
"@jonnysayhey @Aviatrixt @UT_Dallas @AckermanUTD The kid 2 above David is wearing the Stoneman High Eagles t-shirt,… https://t.co/tGxvXkun7j",FALSE,12,"jonnysayhey",2018-02-25 21:08:20,TRUE,"967863732884918273","967868892717531136","1447161560","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jt33858278",0,FALSE,FALSE,NA,NA,2018-02-25 21:08:20
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:07:29,FALSE,NA,"967868678686629888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jt33858278",49,TRUE,FALSE,NA,NA,2018-02-25 21:07:29
"RT @amontill: Ready for the UT Dallas Hackathon opening ceremony #hackutd18. Cisco Spark challenge @CiscoSparkDev @CiscoSpark @UT_Dallas @c…",FALSE,0,NA,2018-02-25 21:06:47,FALSE,NA,"967868500508364800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TexasLabrador",1,TRUE,FALSE,NA,NA,2018-02-25 21:06:47
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 21:06:01,FALSE,NA,"967868310015676421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timkessler1221",49,TRUE,FALSE,NA,NA,2018-02-25 21:06:01
"RT @Aviatrixt: @sarahcolonna @IrvingISD Ms. Merrill also teaches at @UT_Dallas.https://t.co/HFbmSqn1pI",FALSE,0,NA,2018-02-25 21:01:44,FALSE,NA,"967867230296961024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JTS65",6,TRUE,FALSE,NA,NA,2018-02-25 21:01:44
"@jonnysayhey @Aviatrixt @UT_Dallas @AckermanUTD Oh you silly monkey.

https://t.co/yAGjJHhlSf",FALSE,0,"jonnysayhey",2018-02-25 21:01:16,FALSE,"967863732884918273","967867111350484992","1447161560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rukiia85",0,FALSE,FALSE,NA,NA,2018-02-25 21:01:16
"@sarahcolonna @IrvingISD Ms. Merrill also teaches at @UT_Dallas.https://t.co/HFbmSqn1pI",FALSE,13,"sarahcolonna",2018-02-25 20:59:08,FALSE,"967835353464778752","967866575406714881","37997708","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",6,FALSE,FALSE,NA,NA,2018-02-25 20:59:08
"RT @jcindc2002: @IrvingISD @IISDFoundation @UT_Dallas   Your instructor, Julie Merrill, is harassing Stoneman Douglas shooting survivor Dav…",FALSE,0,NA,2018-02-25 20:54:18,FALSE,NA,"967865360325079046",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrld_ii",5,TRUE,FALSE,NA,NA,2018-02-25 20:54:18
"@CriswellWJ @rmayemsinger @kharyp @jmerrill903 @UT_Dallas Any teacher of substance teaches their students the inter… https://t.co/mD4HjBf3KH",FALSE,1,"CriswellWJ",2018-02-25 20:52:48,TRUE,"967862764143169536","967864983391436801","250508132","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",0,FALSE,FALSE,NA,NA,2018-02-25 20:52:48
"RT @Aviatrixt: @rmayemsinger @kharyp @jmerrill903 @UT_Dallas Wrong link. https://t.co/HFbmSqn1pI",FALSE,0,NA,2018-02-25 20:52:29,FALSE,NA,"967864902290460672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdm816",2,TRUE,FALSE,NA,NA,2018-02-25 20:52:29
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 20:50:48,FALSE,NA,"967864477499772929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barbramon1",49,TRUE,FALSE,NA,NA,2018-02-25 20:50:48
"RT @jcindc2002: @IrvingISD @IISDFoundation @UT_Dallas   Your instructor, Julie Merrill, is harassing Stoneman Douglas shooting survivor Dav…",FALSE,0,NA,2018-02-25 20:50:38,FALSE,NA,"967864438186487808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barbramon1",5,TRUE,FALSE,NA,NA,2018-02-25 20:50:38
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 20:47:52,FALSE,NA,"967863738941325312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nraymz",49,TRUE,FALSE,NA,NA,2018-02-25 20:47:52
"@Aviatrixt @UT_Dallas @AckermanUTD 
I'll just leave this for you. https://t.co/8EAbAC5GzK",FALSE,0,"Aviatrixt",2018-02-25 20:47:50,FALSE,"967857237413761025","967863732884918273","14852216","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jonnysayhey",0,FALSE,FALSE,NA,NA,2018-02-25 20:47:50
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 20:46:30,FALSE,NA,"967863395973132289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themarkbrazill",49,TRUE,FALSE,NA,NA,2018-02-25 20:46:30
"@IrvingISD @IISDFoundation @UT_Dallas   Your instructor, Julie Merrill, is harassing Stoneman Douglas shooting surv… https://t.co/ZPYEWqvx50",FALSE,9,"IrvingISD",2018-02-25 20:45:38,TRUE,NA,"967863176753709058","40136599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcindc2002",5,FALSE,FALSE,NA,NA,2018-02-25 20:45:38
"@Aviatrixt @rmayemsinger @kharyp @jmerrill903 @UT_Dallas she just deleted it, right now.  I pulled it via search an… https://t.co/RCJUU72z5L",FALSE,2,"Aviatrixt",2018-02-25 20:43:59,TRUE,"967859442086801408","967862764143169536","14852216","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CriswellWJ",0,FALSE,FALSE,NA,NA,2018-02-25 20:43:59
"RT @aKhalifa101: Hey @UT_Dallas @AckermanUTD @IrvingISD @IISDFoundation are you aware of what your disgraceful employee Julie Merrill has b…",FALSE,0,NA,2018-02-25 20:42:29,FALSE,NA,"967862387784155137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iaminthemoody",2,TRUE,FALSE,NA,NA,2018-02-25 20:42:29
"Hey @UT_Dallas @AckermanUTD @IrvingISD @IISDFoundation are you aware of what your disgraceful employee Julie Merril… https://t.co/N4MdBIB9wY",FALSE,6,NA,2018-02-25 20:36:36,TRUE,NA,"967860905080950785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aKhalifa101",2,FALSE,FALSE,NA,NA,2018-02-25 20:36:36
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 20:35:06,FALSE,NA,"967860526675058689",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mjchamplin",49,TRUE,FALSE,NA,NA,2018-02-25 20:35:06
"@Aviatrixt @loriellle @UT_Dallas @AckermanUTD This is absolutely shameful.",FALSE,9,"Aviatrixt",2018-02-25 20:35:03,FALSE,"967857237413761025","967860516726206464","14852216","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mjchamplin",1,FALSE,FALSE,NA,NA,2018-02-25 20:35:03
"@rmayemsinger @kharyp @jmerrill903 @UT_Dallas Wrong link. https://t.co/HFbmSqn1pI",FALSE,5,"Aviatrixt",2018-02-25 20:31:54,FALSE,"967859442086801408","967859724044685315","14852216","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",2,FALSE,FALSE,NA,NA,2018-02-25 20:31:54
"@rmayemsinger @kharyp @jmerrill903 Ms. Merrill also teaches at @UT_Dallas. https://t.co/79nzKf4bJL",FALSE,5,"rmayemsinger",2018-02-25 20:30:47,FALSE,"967831893608603649","967859442086801408","372563164","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",1,FALSE,FALSE,NA,NA,2018-02-25 20:30:47
"RT @Aviatrixt: @UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stoneman Dougl…",FALSE,0,NA,2018-02-25 20:22:34,FALSE,NA,"967857375049867264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",49,TRUE,FALSE,NA,NA,2018-02-25 20:22:34
"@UT_Dallas @AckermanUTD One of your senior lecture staff in Mathematics Education, Julie Merrill is harassing Stone… https://t.co/Oe7H0qQpbC",FALSE,55,"UT_Dallas",2018-02-25 20:22:01,TRUE,"967157349826940928","967857237413761025","36989808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aviatrixt",49,FALSE,FALSE,NA,NA,2018-02-25 20:22:01
"This #ScholarSunday, join me in following these three outstanding policing researchers who are relatively new to Tw… https://t.co/IdS74foAk7",FALSE,8,NA,2018-02-25 19:49:10,TRUE,NA,"967848968444137472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PD_Prof",3,FALSE,FALSE,NA,NA,2018-02-25 19:49:10
"@Aviatrixt @jmerrill903 I bet the @UT_Dallas would be interested in knowing that one of their lecturers is on twitt… https://t.co/IrI4G0hKYs",FALSE,1,"Aviatrixt",2018-02-25 19:37:33,TRUE,"967803230540443652","967846045022605312","14852216","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SueBeeHun",0,FALSE,FALSE,NA,NA,2018-02-25 19:37:33
"RT @RikitaP_NTHC: the UTD tour was pretty amazing. loved the enviornment :) @UT_Dallas @FutureComets #FutureComet https://t.co/cZSyY4AA6G",FALSE,0,NA,2018-02-25 07:28:11,FALSE,NA,"967662493194706944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","risendlessly",1,TRUE,FALSE,NA,NA,2018-02-25 07:28:11
"the UTD tour was pretty amazing. loved the enviornment :) @UT_Dallas @FutureComets #FutureComet https://t.co/cZSyY4AA6G",FALSE,5,NA,2018-02-25 03:50:26,FALSE,NA,"967607694822699008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RikitaP_NTHC",1,FALSE,FALSE,NA,NA,2018-02-25 03:50:26
"RT @jne7043: @jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claiming school s…",FALSE,0,NA,2018-02-25 02:12:31,FALSE,NA,"967583051688632320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CSRA_prsn",6,TRUE,FALSE,NA,NA,2018-02-25 02:12:31
"RT @jne7043: @jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claiming school s…",FALSE,0,NA,2018-02-25 01:08:08,FALSE,NA,"967566851139162113",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mommytalks2much",6,TRUE,FALSE,NA,NA,2018-02-25 01:08:08
"RT @jne7043: @jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claiming school s…",FALSE,0,NA,2018-02-25 00:14:13,FALSE,NA,"967553282305675264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jerseytomato196",6,TRUE,FALSE,NA,NA,2018-02-25 00:14:13
"RT @jne7043: @jmerrill903 @davidhogg111 I wonder how @iInstructIrving @IrvingISD ans @UT_Dallas feel about their employee claiming school s…",FALSE,0,NA,2018-02-25 00:00:47,FALSE,NA,"967549902740905984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KarrieChavez1",6,TRUE,FALSE,NA,NA,2018-02-25 00:00:47
